公司代码,公司名,现金占比评分,经营能力评分,获利能力评分,财务结构评分,偿债能力评分
300622,博士眼镜,2.0,2.0,0.0,0.0,0.0
300623,捷捷微电,2.0,2.0,0.0,0.0,0.0
300625,三雄极光,2.0,2.0,0.0,0.0,0.0
300626,华瑞股份,2.0,2.0,0.0,0.0,0.0
300627,华测导航,2.0,2.0,0.0,0.0,0.0
300628,亿联网络,2.0,2.0,0.0,0.0,0.0
300629,新劲刚,2.0,2.0,0.0,0.0,0.0
300630,普利制药,2.0,2.0,0.0,0.0,0.0
300631,久吾高科,2.0,2.0,0.0,0.0,0.0
300632,光莆股份,2.0,2.0,0.0,0.0,0.0
300633,开立医疗,2.0,2.0,0.0,0.0,0.0
300635,达安股份,2.0,2.0,0.0,0.0,0.0
300636,同和药业,2.0,2.0,0.0,0.0,0.0
300637,扬帆新材,2.0,2.0,0.0,0.0,0.0
300638,广和通,2.0,2.0,0.0,0.0,0.0
300639,凯普生物,2.0,2.0,0.0,0.0,0.0
300640,德艺文创,2.0,2.0,0.0,0.0,0.0
300641,正丹股份,2.0,2.0,0.0,0.0,0.0
300642,透景生命,2.0,2.0,0.0,0.0,0.0
300643,万通智控,2.0,2.0,0.0,0.0,0.0
300645,正元智慧,2.0,2.0,0.0,0.0,0.0
300647,超频三,2.0,2.0,0.0,0.0,0.0
300648,星云股份,2.0,2.0,0.0,0.0,0.0
300649,杭州园林,2.0,2.0,0.0,0.0,0.0
300650,太龙照明,2.0,2.0,0.0,0.0,0.0
300651,金陵体育,2.0,2.0,0.0,0.0,0.0
300652,雷迪克,2.0,2.0,0.0,0.0,0.0
300653,正海生物,2.0,2.0,0.0,0.0,0.0
300654,世纪天鸿,2.0,2.0,0.0,0.0,0.0
300655,晶瑞股份,2.0,2.0,0.0,0.0,0.0
300656,民德电子,2.0,2.0,0.0,0.0,0.0
300657,弘信电子,2.0,2.0,0.0,0.0,0.0
300658,延江股份,2.0,2.0,0.0,0.0,0.0
300659,中孚信息,2.0,2.0,0.0,0.0,0.0
300660,江苏雷利,2.0,2.0,0.0,0.0,0.0
300661,圣邦股份,2.0,2.0,0.0,0.0,0.0
300662,科锐国际,2.0,2.0,0.0,0.0,0.0
300663,科蓝软件,2.0,2.0,0.0,0.0,0.0
300665,飞鹿股份,2.0,2.0,0.0,0.0,0.0
300666,江丰电子,2.0,2.0,0.0,0.0,0.0
300667,必创科技,2.0,2.0,0.0,0.0,0.0
300668,杰恩设计,2.0,2.0,0.0,0.0,0.0
300669,沪宁股份,2.0,2.0,0.0,0.0,0.0
300670,大烨智能,2.0,2.0,0.0,0.0,0.0
300671,富满电子,2.0,2.0,0.0,0.0,0.0
300672,国科微,2.0,2.0,0.0,0.0,0.0
300673,佩蒂股份,2.0,2.0,0.0,0.0,0.0
300675,建科院,2.0,2.0,0.0,0.0,0.0
300676,华大基因,2.0,2.0,0.0,0.0,0.0
300677,英科医疗,2.0,2.0,0.0,0.0,0.0
300678,中科信息,2.0,2.0,0.0,0.0,0.0
300679,电连技术,2.0,2.0,0.0,0.0,0.0
300680,隆盛科技,2.0,2.0,0.0,0.0,0.0
300681,英搏尔,2.0,2.0,0.0,0.0,0.0
300682,朗新科技,2.0,2.0,0.0,0.0,0.0
300683,海特生物,2.0,2.0,0.0,0.0,0.0
300685,艾德生物,2.0,2.0,0.0,0.0,0.0
300686,智动力,2.0,2.0,0.0,0.0,0.0
300687,赛意信息,2.0,2.0,0.0,0.0,0.0
300688,创业黑马,2.0,2.0,0.0,0.0,0.0
300689,澄天伟业,2.0,2.0,0.0,0.0,0.0
300690,双一科技,2.0,2.0,0.0,0.0,0.0
300691,联合光电,2.0,2.0,0.0,0.0,0.0
300692,中环环保,2.0,2.0,0.0,0.0,0.0
300693,盛弘股份,2.0,2.0,0.0,0.0,0.0
300695,兆丰股份,2.0,2.0,0.0,0.0,0.0
300696,爱乐达,2.0,2.0,0.0,0.0,0.0
300697,电工合金,2.0,2.0,0.0,0.0,0.0
300698,万马科技,2.0,2.0,0.0,0.0,0.0
300699,光威复材,2.0,2.0,0.0,0.0,0.0
300700,岱勒新材,2.0,2.0,0.0,0.0,0.0
300701,森霸股份,2.0,2.0,0.0,0.0,0.0
300702,天宇股份,2.0,2.0,0.0,0.0,0.0
300703,创源文化,2.0,2.0,0.0,0.0,0.0
300705,九典制药,2.0,2.0,0.0,0.0,0.0
300706,阿石创,2.0,2.0,0.0,0.0,0.0
300707,威唐工业,2.0,2.0,0.0,0.0,0.0
300708,聚灿光电,2.0,2.0,0.0,0.0,0.0
300709,精研科技,2.0,2.0,0.0,0.0,0.0
300710,万隆光电,2.0,2.0,0.0,0.0,0.0
300711,广哈通信,2.0,2.0,0.0,0.0,0.0
300712,永福股份,2.0,2.0,0.0,0.0,0.0
300713,英可瑞,2.0,2.0,0.0,0.0,0.0
300715,凯伦股份,2.0,2.0,0.0,0.0,0.0
300716,国立科技,2.0,2.0,0.0,0.0,0.0
300717,华信新材,2.0,2.0,0.0,0.0,0.0
300718,长盛轴承,2.0,2.0,0.0,0.0,0.0
300719,安达维尔,2.0,2.0,0.0,0.0,0.0
300720,海川智能,2.0,2.0,0.0,0.0,0.0
300721,怡达股份,2.0,2.0,0.0,0.0,0.0
300722,新余国科,2.0,2.0,0.0,0.0,0.0
300723,一品红,2.0,2.0,0.0,0.0,0.0
300725,药石科技,2.0,2.0,0.0,0.0,0.0
300726,宏达电子,2.0,2.0,0.0,0.0,0.0
300727,润禾材料,2.0,2.0,0.0,0.0,0.0
300729,乐歌股份,2.0,2.0,0.0,0.0,0.0
300730,科创信息,2.0,2.0,0.0,0.0,0.0
300731,科创新源,2.0,2.0,0.0,0.0,0.0
300732,设研院,2.0,2.0,0.0,0.0,0.0
600000,浦发银行,5.8125,5.8125,7.6875,5.0,-1.666015625
600004,白云机场,7.515625,7.515625,7.28515625,9.3671875,6.77734375
600006,东风汽车,6.90625,6.90625,1.6259765625,10.0,7.328125
600007,中国国贸,3.419921875,3.419921875,6.79296875,10.0,3.09765625
600008,首创股份,5.6640625,5.6640625,5.86328125,10.0,5.359375
600009,上海机场,8.375,8.375,7.8828125,8.140625,9.8671875
600010,包钢股份,2.2578125,2.2578125,-1.7216796875,6.609375,1.9873046875
600011,华能国际,2.4765625,2.4765625,5.875,7.23046875,1.7802734375
600012,皖通高速,6.92578125,6.92578125,7.19921875,10.0,6.37109375
600015,华夏银行,7.7421875,7.7421875,7.53515625,5.0,-1.666015625
600016,民生银行,5.875,5.875,7.6015625,5.0,-1.666015625
600017,日照港,2.025390625,2.025390625,5.171875,9.9765625,4.984375
600018,上港集团,7.4296875,7.4296875,6.79296875,10.0,4.80078125
600019,宝钢股份,3.69140625,3.69140625,3.45703125,10.0,3.802734375
600020,中原高速,5.05859375,5.05859375,6.3828125,5.0,2.21875
600021,上海电力,3.080078125,3.080078125,6.296875,7.921875,2.955078125
600022,山东钢铁,6.4765625,9.234375,-0.0732421875,6.51953125,2.880859375
600023,浙能电力,8.3203125,8.3203125,5.90625,10.0,7.76953125
600025,华能水电,2.0,2.0,0.0,0.0,0.0
600026,中远海能,3.55859375,3.55859375,0.5888671875,10.0,4.328125
600027,华电国际,2.169921875,2.169921875,5.6640625,4.34765625,1.7939453125
600028,中国石化,5.95703125,10.0,3.841796875,9.9375,3.27734375
600029,南方航空,4.12890625,4.12890625,3.46875,4.0234375,1.9140625
600030,中信证券,3.736328125,3.736328125,7.57421875,6.0,-1.666015625
600031,三一重工,6.5546875,6.5546875,3.970703125,10.0,8.96875
600033,福建高速,2.806640625,2.806640625,6.5625,9.7578125,3.205078125
600035,楚天高速,3.708984375,3.708984375,6.48828125,10.0,3.17578125
600036,招商银行,5.80859375,5.80859375,7.625,5.0,-1.666015625
600037,歌华有线,8.953125,8.953125,4.86328125,9.0078125,10.0
600038,中直股份,7.625,7.625,3.69140625,8.0,4.1328125
600039,四川路桥,8.765625,8.765625,3.619140625,5.0,4.0859375
600048,保利地产,7.30859375,7.30859375,7.3046875,5.0,4.6796875
600050,中国联通,3.71484375,3.71484375,3.4921875,8.15625,1.3486328125
600051,宁波联合,8.515625,8.515625,4.84765625,6.0,3.2265625
600052,浙江广厦,5.00390625,5.00390625,0.34912109375,7.0,3.490234375
600053,九鼎投资,-4.70703125,-4.70703125,6.3671875,8.0,3.642578125
600054,黄山旅游,8.828125,8.828125,6.59375,9.203125,7.0625
600055,万东医疗,6.51953125,6.51953125,4.28515625,9.3515625,8.640625
600056,中国医药,7.67578125,9.828125,4.65234375,10.0,7.91796875
600057,象屿股份,4.44921875,9.484375,1.595703125,8.0,3.77734375
600058,五矿发展,4.26171875,9.609375,-3.015625,6.0,5.21875
600059,古越龙山,4.30078125,4.30078125,5.73828125,8.203125,9.484375
600060,海信电器,7.76171875,8.6484375,4.84375,10.0,8.9140625
600061,国投资本,8.46875,9.203125,4.328125,6.0,7.52734375
600062,华润双鹤,8.03125,8.453125,6.9296875,8.2109375,10.0
600063,皖维高新,7.90625,7.90625,2.755859375,9.90625,2.76953125
600064,南京高科,8.0078125,8.0078125,7.03515625,10.0,2.724609375
600066,宇通客车,7.828125,8.734375,6.87890625,10.0,8.9765625
600067,冠城大通,7.0859375,7.0859375,6.2265625,10.0,5.6015625
600068,葛洲坝,7.67578125,7.67578125,4.44921875,6.0,5.07421875
600069,银鸽投资,-5.62890625,-5.62890625,-8.9140625,7.6640625,4.95703125
600070,浙江富润,7.953125,7.953125,3.359375,10.0,6.28125
600071,凤凰光学,7.4375,7.4375,-5.09765625,9.796875,7.75390625
600072,中船科技,6.97265625,6.97265625,-1.9765625,10.0,6.6171875
600073,上海梅林,8.5859375,10.0,2.953125,10.0,6.41015625
600074,保千里,5.1953125,5.1953125,-49.28125,1.96875,5.515625
600075,新疆天业,1.9130859375,3.1328125,2.3046875,9.890625,4.08984375
600076,康欣新材,3.708984375,3.708984375,-19.484375,9.7734375,6.37109375
600077,宋都股份,6.28125,6.28125,3.7109375,6.0,5.20703125
600078,澄星股份,8.5,8.5,2.564453125,7.59375,3.607421875
600079,人福医药,7.34375,7.34375,6.828125,10.0,7.11328125
600080,金花股份,6.453125,6.453125,4.5,8.9296875,7.43359375
600081,东风科技,8.015625,9.3125,5.34765625,10.0,5.5703125
600082,海泰发展,5.78515625,5.78515625,0.0904541015625,10.0,5.58203125
600083,博信股份,6.70703125,7.06640625,6.11328125,9.0,7.7890625
600084,中葡股份,6.65234375,6.65234375,-1.7080078125,9.78125,8.84375
600085,同仁堂,8.171875,8.171875,7.046875,9.96875,10.0
600086,东方金钰,5.390625,6.578125,3.298828125,6.0,3.97265625
600088,中视传媒,7.89453125,7.89453125,-0.20703125,9.328125,9.90625
600089,特变电工,7.4140625,7.4140625,4.60546875,10.0,6.19921875
600090,同济堂,9.09375,9.9609375,5.8125,9.3828125,8.640625
600091,ST明科,1.8076171875,1.8076171875,-183.125,9.0,6.67578125
600093,易见股份,3.0,6.15234375,4.765625,10.0,7.9765625
600094,大名城,4.95703125,4.95703125,6.3203125,6.0,4.796875
600095,哈高科,4.83203125,4.83203125,4.62109375,10.0,8.03125
600096,云天化,5.93359375,6.35546875,-2.388671875,3.125,2.65234375
600097,开创国际,9.5390625,9.6796875,-1.435546875,9.5859375,7.16015625
600098,广州发展,8.5859375,8.5859375,4.8515625,10.0,6.7890625
600099,林海股份,7.15625,7.15625,1.1416015625,8.28125,10.0
600100,同方股份,7.3828125,7.3828125,4.79296875,10.0,5.125
600101,明星电力,6.765625,6.765625,4.4921875,10.0,4.25
600103,青山纸业,6.609375,6.609375,1.3896484375,10.0,7.10546875
600104,上汽集团,8.2890625,10.0,5.37890625,10.0,6.21875
600105,永鼎股份,6.671875,6.671875,5.1953125,10.0,9.3359375
600106,重庆路桥,8.5,8.5,7.3515625,10.0,9.9453125
600107,美尔雅,8.40625,8.40625,3.064453125,9.0,5.9140625
600108,亚盛集团,7.46484375,7.46484375,4.33984375,10.0,9.7109375
600109,国金证券,3.779296875,3.779296875,6.61328125,9.0,-1.666015625
600110,诺德股份,7.46484375,7.46484375,0.48486328125,9.0,4.9765625
600111,北方稀土,7.73828125,7.73828125,4.3046875,10.0,8.0234375
600112,ST天成,7.28125,7.28125,-3.740234375,10.0,4.73828125
600113,浙江东日,8.2734375,8.3671875,5.2578125,10.0,5.671875
600114,东睦股份,4.48828125,4.48828125,6.2265625,9.296875,8.359375
600115,东方航空,3.232421875,3.232421875,3.10546875,3.923828125,1.484375
600116,三峡水利,8.9296875,8.9296875,5.8046875,9.9375,5.48046875
600117,西宁特钢,4.8359375,4.8359375,-4.046875,2.3828125,1.6123046875
600118,中国卫星,7.3828125,7.3828125,4.45703125,10.0,8.78125
600119,长江投资,5.5078125,7.74609375,1.7021484375,10.0,6.8984375
600120,浙江东方,7.92578125,8.21875,5.6171875,10.0,5.2578125
600121,ST郑煤,8.09375,9.0859375,0.362060546875,9.4375,4.15234375
600122,宏图高科,8.9921875,9.875,2.908203125,10.0,7.46875
600123,兰花科创,4.41796875,4.41796875,0.434326171875,10.0,5.55078125
600125,铁龙物流,7.4375,8.53125,3.68359375,9.7734375,8.2109375
600126,杭钢股份,4.55078125,9.5,-0.83642578125,10.0,7.49609375
600127,金健米业,8.6875,10.0,-0.63330078125,10.0,5.296875
600128,弘业股份,8.1328125,9.609375,1.9423828125,10.0,7.1640625
600129,太极集团,7.453125,7.453125,3.1484375,4.79296875,3.474609375
600130,波导股份,8.6484375,10.0,0.344482421875,9.7734375,9.765625
600131,岷江水电,4.30859375,4.30859375,2.056640625,8.765625,1.841796875
600132,重庆啤酒,5.546875,5.546875,3.255859375,9.890625,2.560546875
600133,东湖高新,7.19140625,7.19140625,1.990234375,5.0,4.5703125
600135,乐凯胶片,7.453125,7.453125,3.275390625,8.3671875,9.90625
600136,当代明诚,7.23046875,7.23046875,4.98828125,9.9765625,9.203125
600137,浪莎股份,7.31640625,7.31640625,0.95849609375,9.5078125,9.984375
600138,中青旅,3.4453125,8.6328125,5.421875,10.0,5.4921875
600139,西部资源,7.48046875,7.48046875,-30.640625,7.0,8.2734375
600141,兴发集团,2.552734375,2.552734375,3.03125,7.328125,2.23828125
600143,金发科技,4.66015625,9.828125,3.47265625,10.0,9.046875
600145,ST新亿,3.1015625,3.1015625,-510.5,3.01953125,6.6640625
600146,商赢环球,3.712890625,3.712890625,-124.6875,10.0,7.375
600148,长春一东,5.828125,5.828125,4.8203125,10.0,9.59375
600149,ST坊展,7.421875,7.421875,-114.875,8.3828125,9.78125
600150,中国船舶,7.78125,7.78125,-4.96484375,9.0,7.4609375
600151,航天机电,6.34375,6.34375,1.84765625,10.0,7.4375
600152,维科精华,6.7578125,6.7578125,-4.96875,10.0,5.3203125
600153,建发股份,6.03515625,8.0625,4.1953125,5.0,4.71875
600155,宝硕股份,5.859375,5.859375,-18.9375,7.81640625,6.5078125
600156,华升股份,6.53515625,6.53515625,-3.08203125,10.0,8.3046875
600157,永泰能源,4.609375,4.609375,4.90234375,5.0,3.42578125
600158,中体产业,8.2421875,8.2421875,5.0390625,10.0,6.28125
600159,大龙地产,-7.94921875,-7.94921875,4.76953125,9.8515625,10.4765625
600160,巨化股份,7.3671875,9.6484375,2.845703125,8.578125,9.4375
600161,天坛生物,8.0,8.0,6.95703125,9.5234375,6.046875
600162,香江控股,9.171875,9.171875,6.32421875,7.0,4.51953125
600163,中闽能源,4.6015625,4.6015625,-15.0625,7.3203125,5.65234375
600165,新日恒力,6.15625,6.15625,-3.0234375,8.0,4.9921875
600166,福田汽车,3.85546875,6.515625,1.4326171875,10.0,4.34765625
600167,联美控股,9.578125,9.578125,7.6328125,9.96875,7.48046875
600168,武汉控股,4.50390625,4.50390625,6.17578125,10.0,6.40234375
600169,太原重工,3.1328125,3.1328125,-6.015625,5.0,4.89453125
600170,上海建工,7.8359375,8.71875,2.76953125,5.0,5.140625
600171,上海贝岭,7.65625,7.65625,3.484375,7.37890625,10.0
600172,黄河旋风,2.58203125,2.58203125,6.1796875,10.0,4.765625
600173,卧龙地产,7.33203125,7.33203125,5.68359375,10.0,7.37109375
600175,美都能源,8.140625,8.140625,2.859375,9.0,6.15625
600176,中国巨石,4.765625,4.765625,6.53125,7.5625,4.765625
600177,雅戈尔,9.421875,9.421875,6.8125,9.0,3.75
600178,东安动力,3.03515625,3.03515625,-8.15625,10.0,6.28125
600179,安通控股,6.859375,6.859375,-8.7265625,4.2890625,3.7578125
600180,瑞茂通,6.48828125,7.5625,4.1953125,6.0,8.453125
600182,S佳通,2.5,8.7421875,6.26953125,10.0,9.2421875
600183,生益科技,4.6015625,4.6015625,5.3671875,10.0,8.609375
600184,光电股份,7.515625,7.515625,0.88916015625,10.0,8.234375
600185,格力地产,8.8359375,8.8359375,6.953125,5.0,5.2109375
600186,莲花健康,1.435546875,1.435546875,-11.625,1.912109375,2.16015625
600187,国中水务,5.234375,5.234375,0.1129150390625,9.8125,9.015625
600188,兖州煤业,8.15625,8.15625,3.169921875,10.0,6.765625
600189,吉林森工,4.91015625,4.91015625,2.13671875,10.0,5.40234375
600190,锦州港,3.919921875,3.919921875,4.00390625,9.890625,4.0234375
600191,华资实业,7.39453125,7.39453125,1.970703125,8.7265625,9.3515625
600192,长城电工,6.26171875,6.26171875,3.1484375,10.0,7.87109375
600193,创兴资源,8.046875,8.046875,-177.375,8.765625,6.95703125
600195,中牧股份,7.0,8.53125,5.98046875,9.890625,9.171875
600196,复星医药,7.75,7.75,7.22265625,10.0,5.5546875
600197,伊力特,8.3359375,8.3359375,7.02734375,10.0,10.015625
600198,大唐电信,6.30859375,6.30859375,-15.09375,7.0,5.92578125
600199,金种子酒,7.82421875,7.82421875,3.98828125,10.0,9.296875
600200,江苏吴中,8.125,8.125,3.18359375,8.0,5.8125
600201,生物股份,8.453125,8.453125,7.8515625,9.046875,9.921875
600202,哈空调,2.318359375,2.318359375,-16.265625,10.0,6.58984375
600203,福日电子,7.6796875,10.0,1.3515625,9.0,4.7421875
600206,有研新材,7.62109375,8.9765625,1.48828125,6.93359375,10.0
600207,安彩高科,6.5,6.5,-1.40234375,8.359375,7.359375
600208,新湖中宝,8.1796875,8.1796875,5.4296875,5.0,6.3828125
600209,罗顿发展,2.12109375,2.12109375,-14.9375,8.8359375,7.12109375
600210,紫江企业,7.33203125,7.33203125,3.5234375,10.0,3.703125
600211,西藏药业,8.5,9.3359375,5.32421875,8.4921875,6.8203125
600212,江泉实业,3.1640625,3.1640625,-16.265625,7.1796875,9.75
600213,亚星客车,4.26171875,4.26171875,-0.07025146484375,5.0,7.078125
600215,长春经开,1.6640625,1.6640625,2.642578125,9.9453125,5.8125
600216,浙江医药,7.73828125,7.73828125,4.765625,8.671875,9.328125
600217,中再资环,2.21484375,2.21484375,-4.8828125,7.35546875,5.6328125
600218,全柴动力,3.376953125,7.6484375,2.41796875,10.0,7.6953125
600219,南山铝业,7.0078125,7.0078125,4.65234375,9.8515625,8.828125
600220,江苏阳光,6.078125,6.078125,4.359375,9.875,4.6796875
600221,海航控股,9.3828125,9.3828125,4.765625,8.0,4.796875
600222,太龙药业,7.36328125,7.36328125,2.869140625,10.0,8.4140625
600223,鲁商置业,4.77734375,4.77734375,4.1796875,5.0,2.814453125
600225,ST松江,6.2421875,6.2421875,-21.046875,5.0,4.78515625
600226,瀚叶股份,5.0078125,5.0078125,4.37890625,9.9140625,8.3828125
600227,赤天化,2.21875,2.21875,-3.044921875,9.65625,3.859375
600228,ST昌九,3.83203125,5.80859375,-11.28125,3.91796875,3.294921875
600229,城市传媒,8.2109375,8.2109375,4.45703125,10.0,7.0625
600230,沧州大化,6.5,6.796875,-4.3203125,9.640625,4.7421875
600231,凌钢股份,9.5546875,9.8203125,0.1129150390625,6.890625,3.14453125
600232,金鹰股份,7.76171875,7.76171875,2.794921875,10.0,9.8671875
600233,圆通速递,8.796875,8.8671875,5.7421875,8.4921875,9.265625
600234,ST山水,0.44775390625,0.44775390625,-77.625,5.0,0.385498046875
600235,民丰特纸,2.908203125,2.908203125,-0.23291015625,10.0,5.97265625
600236,桂冠电力,4.37890625,4.37890625,6.78125,7.96875,4.4296875
600237,铜峰电子,7.21875,7.21875,-7.12109375,9.953125,9.046875
600238,海南椰岛,6.484375,6.484375,1.197265625,10.0,7.9296875
600239,云南城投,3.751953125,3.751953125,4.6328125,5.0,5.1171875
600240,华业资本,8.890625,8.890625,7.0078125,6.0,4.9140625
600241,时代万恒,7.91015625,8.25,0.1295166015625,9.0,6.109375
600242,中昌数据,3.009765625,3.009765625,-21.578125,5.21875,4.71875
600243,青海华鼎,3.955078125,3.955078125,0.65771484375,10.0,7.5
600246,万通地产,9.0625,9.0625,1.1259765625,8.0,6.3515625
600247,ST成城,2.35546875,3.47265625,-249.0,6.0,5.2734375
600248,延长化建,7.47265625,7.87890625,3.4140625,9.0,6.85546875
600249,两面针,7.3984375,7.3984375,-3.587890625,10.0,4.70703125
600250,南纺股份,7.60546875,8.2890625,1.544921875,5.0,3.328125
600251,冠农股份,7.33984375,7.33984375,4.27734375,10.0,4.59375
600252,中恒集团,8.5703125,8.5703125,6.875,9.21875,9.515625
600255,梦舟股份,7.9140625,9.5234375,1.3056640625,10.0,8.6484375
600256,广汇能源,2.34375,2.34375,4.9296875,9.296875,2.00390625
600257,大湖股份,8.1484375,8.1484375,3.025390625,9.6328125,7.6953125
600258,首旅酒店,7.6640625,7.8671875,5.78125,10.0,2.919921875
600259,广晟有色,6.05078125,6.5859375,-2.232421875,7.0,4.64453125
600260,凯乐科技,4.43359375,4.43359375,3.9609375,8.0,4.453125
600261,阳光照明,7.9921875,7.9921875,5.3125,10.0,8.9296875
600262,北方股份,6.90234375,6.90234375,-0.7578125,10.0,6.51953125
600265,ST景谷,3.25390625,3.25390625,-35.5,0.74951171875,2.060546875
600266,北京城建,8.7109375,8.7109375,6.91015625,7.0,5.43359375
600267,海正药业,7.6953125,7.6953125,4.03515625,10.0,5.4921875
600268,国电南自,6.3125,6.3125,1.880859375,6.0,5.64453125
600269,赣粤高速,8.359375,8.359375,6.0390625,9.984375,5.55859375
600270,外运发展,7.4765625,7.4765625,5.765625,8.0,10.0
600271,航天信息,9.484375,9.9921875,6.4140625,9.9453125,9.890625
600272,开开实业,7.890625,7.890625,3.65625,10.0,6.8984375
600273,嘉化能源,5.0,7.00390625,5.1640625,9.96875,4.9375
600275,ST昌鱼,7.09375,7.09375,-123.8125,10.0,3.1484375
600276,恒瑞医药,8.2578125,8.2578125,7.45703125,6.9296875,10.0
600277,亿利洁能,6.796875,6.796875,2.662109375,10.0,5.57421875
600278,东方创业,9.0390625,10.0,1.892578125,10.0,7.953125
600279,重庆港九,5.9140625,5.9140625,4.72265625,10.0,5.7109375
600280,中央商场,8.7890625,8.7890625,4.9609375,5.0,2.740234375
600281,太化股份,5.02734375,6.90625,-3.537109375,6.0,3.654296875
600282,南钢股份,6.62109375,7.890625,-0.460693359375,4.07421875,2.494140625
600283,钱江水利,6.9609375,6.9609375,3.24609375,8.0,2.7109375
600284,浦东建设,7.515625,7.515625,5.85546875,10.0,7.62890625
600285,羚锐制药,7.640625,7.640625,6.2109375,10.0,7.79296875
600287,江苏舜天,7.8125,10.0,3.033203125,9.0,4.68359375
600288,大恒科技,7.82421875,8.65625,2.298828125,10.0,7.79296875
600289,亿阳信通,7.3125,7.3125,-18.84375,8.890625,9.1953125
600290,华仪电气,6.99609375,6.99609375,3.150390625,10.0,8.6875
600291,西水股份,7.89453125,7.89453125,4.875,5.0,0.5927734375
